"TOA5","CR1000","CR1000","83924","CR1000.Std.31","CPU:loggernet-config.CR1","7773","OneHour"
"TIMESTAMP","RECORD","WS_ms_S_WVT","WindDir_D1_WVT","WS_ms_WVc","SlrkW_Avg","AirTC_Avg","RH","Rain_mm_Tot","Visibility_m","BP_mbar"
"TS","RN","meters/second","Deg","Deg","kW/m^2","Deg C","%","mm","meters","mbar"
"","","WVc","WVc","WVc","Avg","Avg","Smp","Tot","Smp","Smp"
"2018-03-06 19:00:00",958,2.648541,230.698,56.70645,1.55554E-05,15.61062,41.724,0,10256,994.0605
"2018-03-06 20:00:00",959,2.533541,212.708,58.19516,2.828949E-06,14.95619,43.812,0,13020,994.0605
"2018-03-06 21:00:00",960,2.959168,232.8128,58.05363,2.829024E-06,14.74197,38.536,0,12886,994.0605
"2018-03-06 22:00:00",961,2.801249,238.5119,54.78081,8.487094E-06,14.3777,41.178,0,13031,994.0605
"2018-03-06 23:00:00",962,2.224375,236.3488,66.16243,1.131612E-05,13.5555,43.015,0,15963,994.0605
"2018-03-07 00:00:00",963,1.968333,227.9924,55.95543,2.404669E-05,12.7735,48.479,0,16557,994.0605
"2018-03-07 01:00:00",964,1.827292,194.9312,64.91282,2.687617E-05,11.95477,49.538,0,18343,994.0605
"2018-03-07 02:00:00",965,1.550834,206.8105,48.95078,2.970933E-05,11.57506,56.203,0,16679,994.0605
"2018-03-07 03:00:00",966,0.9495831,208.5662,38.99559,2.546985E-05,10.70153,58.453,0,17352,994.0605
"2018-03-07 04:00:00",967,0.8512499,199.325,25.38961,5.801704E-05,10.23595,50.48,0,21538,994.0605
"2018-03-07 05:00:00",968,0.5139585,197.5903,39.15113,5.377155E-05,9.961912,52.486,0,21598,994.0605
"2018-03-07 06:00:00",969,0.6749991,187.6492,40.16711,0.0009806023,9.697837,58.087,0,19803,994.4983
"2018-03-07 07:00:00",970,0.6185419,168.1465,18.77797,0.07718641,11.19777,44.962,0,22854,1001.853
"2018-03-07 08:00:00",971,1.855,143.0273,27.15983,0.2499365,12.71702,41.131,0,25909,1011.92
"2018-03-07 09:00:00",972,1.424166,136.1999,44.5304,0.4428746,14.58053,35.359,0,21840,1021.55
"2018-03-07 10:00:00",973,1.481251,139.7686,52.10919,0.6105788,16.24652,35.386,0,24278,1029.248
"2018-03-07 11:00:00",974,2.238333,144.6949,45.23302,0.7340531,16.65074,32.849,0,22282,1033.975
"2018-03-07 12:00:00",975,2.356667,146.166,60.49504,0.7989986,17.97802,15.691,0,31759,1035.901
"2018-03-07 13:00:00",976,2.517709,180.2376,58.85422,0.7957181,19.19252,29.96,0,22932,1033.449
"2018-03-07 14:00:00",977,2.646874,161.4357,54.7575,0.7230614,19.23031,18.618,0,27270,1028.723
"2018-03-07 15:00:00",978,2.071875,168.1703,55.27271,0.5943631,20.37207,22.982,0,23357,1020.317
"2018-03-07 16:00:00",979,1.762084,210.7334,61.47943,0.4160644,21.09246,26.942,0,21499,1010.515
"2018-03-07 17:00:00",980,1.68125,224.0306,53.57909,0.2092912,20.35707,30.751,0,21524,999.1373
"2018-03-07 18:00:00",981,0.8402076,198.5176,38.2041,0.02613619,17.82668,39.632,0,19819,994.0605
"2018-03-07 19:00:00",982,0.3560418,198.8377,28.98138,8.48511E-06,16.30885,38.968,0,21453,994.0605
"2018-03-07 20:00:00",983,0.6214583,201.3888,30.89912,0,15.74466,41.58,0,20316,994.0605
"2018-03-07 21:00:00",984,0.7139574,205.809,19.17041,5.658052E-06,15.66255,43.509,0,16582,994.0605
"2018-03-07 22:00:00",985,0.2000005,229.8719,6.515625,8.487093E-06,15.09462,40.712,0,21587,994.0605
"2018-03-07 23:00:00",986,0.4610407,344.0063,12.50163,4.243546E-06,15.68473,40.339,0,18755,994.0605
"2018-03-08 00:00:00",987,0.6633331,348.8985,7.650934,7.072577E-06,15.76785,41.134,0,16646,994.0605
"2018-03-08 01:00:00",988,0.5139582,110.1076,7.409554,1.131612E-05,15.7017,29.68,0,25035,994.0605
"2018-03-08 02:00:00",989,0.8352084,180.1756,31.15779,1.273064E-05,16.15865,21.687,0,28482,994.0605
"2018-03-08 03:00:00",990,1.492083,157.0533,29.38122,4.243466E-06,17.67584,31.174,0,17587,994.0605
"2018-03-08 04:00:00",991,1.803125,146.2935,20.32192,1.414322E-06,17.99235,28.798,0,18237,994.0605
"2018-03-08 05:00:00",992,1.683334,136.0482,18.69072,4.243196E-06,18.3513,25.791,0,19839,994.0605
"2018-03-08 06:00:00",993,0.9004161,114.7075,21.25125,0.000803325,18.04657,26.198,0,19853,994.4106
"2018-03-08 07:00:00",994,1.511459,108.0724,31.52865,0.06830848,18.86447,24.427,0,18236,1000.714
"2018-03-08 08:00:00",995,2.798749,129.4323,24.99343,0.2386196,20.55192,23.982,0,18040,1011.042
"2018-03-08 09:00:00",996,3.40729,136.9202,31.19945,0.4063563,21.96819,24.326,0,17556,1019.791
"2018-03-08 10:00:00",997,3.473541,143.303,41.18416,0.5575062,22.74902,26.01,0,17679,1026.617
"2018-03-08 11:00:00",998,3.965416,161.6106,57.74314,0.6739381,23.61877,21.564,0,17125,1034.405
"2018-03-08 12:00:00",999,4.505416,160.0199,58.18232,0.6834623,23.90292,22.991,0,17466,1029.592
"2018-03-08 13:00:00",1000,3.978959,181.5951,70.05849,0.599139,23.9555,25.904,0,17226,1017.515
"2018-03-08 14:00:00",1001,3.329166,212.2672,64.96411,0.4022354,22.92058,27.182,0,8809,1013.839
"2018-03-08 15:00:00",1002,3.493333,161.3605,56.9199,0.2794578,21.90458,28.326,0,9076,1003.863
"2018-03-08 16:00:00",1003,3.075001,189.963,75.1937,0.3267406,22.31398,29.162,0,7981,1007.889
"2018-03-08 17:00:00",1004,3.599374,204.911,65.37782,0.1670945,21.04673,37.207,0,6517,997.5617
"2018-03-08 18:00:00",1005,3.38875,228.9578,64.3189,0.02076557,18.54619,39.333,0,4184,994.0605
"2018-03-08 19:00:00",1006,3.732291,230.8512,52.42031,1.979698E-05,16.78772,39.453,0,5461,994.0605
"2018-03-08 20:00:00",1007,3.767292,231.2316,57.86724,4.243142E-06,15.78783,40.211,0,8064,994.0605
"2018-03-08 21:00:00",1008,3.361042,217.4109,69.04165,4.243277E-06,14.88765,48.172,0,6408,994.0605
"2018-03-08 22:00:00",1009,3.48604,232.7834,66.11626,1.83887E-05,14.09834,37.937,0,11295,994.0605
"2018-03-08 23:00:00",1010,3.658959,235.5773,57.92865,9.901608E-06,13.87243,37.792,0,20183,994.0605
"2018-03-09 00:00:00",1011,4.148334,225.279,48.63806,1.414515E-05,13.29139,43.342,0,19837,994.0605
"2018-03-09 01:00:00",1012,4.035208,234.4814,48.28771,1.697414E-05,12.05124,60.994,0,15231,994.0605
"2018-03-09 02:00:00",1013,3.997291,243.4049,57.67734,2.829435E-05,10.91367,58.693,0,17282,994.0605
"2018-03-09 03:00:00",1014,3.713541,243.3638,54.08896,5.801279E-05,10.08403,80.398,0,13410,994.0605
"2018-03-09 04:00:00",1015,3.683125,247.4844,52.93185,4.952697E-05,9.146949,92.578,0,10627,994.0605
"2018-03-09 05:00:00",1016,3.796666,242.4195,57.61401,3.113099E-05,8.666245,95.32,0,9418,994.0605
"2018-03-09 06:00:00",1017,4.436874,232.571,56.91657,0.00115467,8.632029,94.488,0,11233,994.4983
"2018-03-09 07:00:00",1018,4.53875,248.509,55.87766,0.05652986,8.946558,93.188,0,11108,998.9639
"2018-03-09 08:00:00",1019,4.479584,228.1742,62.78794,0.16068,9.665808,91.8,0,11049,1003.342
"2018-03-09 09:00:00",1020,4.894791,227.4243,68.28161,0.2382565,10.1098,88.658,0,11603,1007.545
"2018-03-09 10:00:00",1021,5.500832,219.8118,68.42527,0.5262572,11.26114,77.029,0,13684,1039.239
"2018-03-09 11:00:00",1022,5.887084,223.1466,71.08626,0.7140007,12.54966,70.558,0,14570,1038.184
"2018-03-09 12:00:00",1023,5.766249,227.9047,66.65214,0.7850763,13.58414,65.932,0,15050,1028.115
"2018-03-09 13:00:00",1024,5.718542,227.1496,65.13219,0.648134,14.022,62.256,0,18556,1040.285
"2018-03-09 14:00:00",1025,5.297082,224.9967,61.42611,0.6423738,14.04163,59.426,0,19243,1028.728
"2018-03-09 15:00:00",1026,4.893541,233.1324,54.91595,0.6076593,14.06092,62.74,0,18805,1021.025
"2018-03-09 16:00:00",1027,4.628333,240.2318,55.64434,0.4021048,13.47576,63.675,0,19129,1006.754
"2018-03-09 17:00:00",1028,3.02,234.8245,51.60895,0.09658275,11.95153,70.714,0,20019,995.9866
"2018-03-09 18:00:00",1029,3.034168,231.2117,40.11836,0.01284945,10.59799,76.21,0,19869,994.0605
"2018-03-09 19:00:00",1030,3.106249,228.9969,40.20079,5.941806E-05,9.590525,82.226,0,19320,994.0605
"2018-03-09 20:00:00",1031,1.726668,228.5736,58.03685,6.226048E-05,9.092474,84.662,0,18258,994.0605
"2018-03-09 21:00:00",1032,1.987708,228.9507,50.46269,5.518671E-05,8.916753,90.566,0,15616,994.0605
"2018-03-09 22:00:00",1033,1.084792,232.0399,60.46284,3.396086E-05,8.673666,92.046,0,14798,994.0605
"2018-03-09 23:00:00",1034,1.06125,227.7988,59.04465,3.537542E-05,8.385808,93.328,0,14753,994.0605
"2018-03-10 00:00:00",1035,1.409791,235.9931,51.18595,4.811128E-05,8.276063,92.51,0,15235,994.0605
"2018-03-10 01:00:00",1036,1.782708,230.3399,58.72202,5.518679E-05,8.295512,94.006,0,14898,994.0605
"2018-03-10 02:00:00",1037,2.255416,223.6095,50.37608,4.386638E-05,8.257108,94.878,0,14118,994.0605
"2018-03-10 03:00:00",1038,1.523958,238.2092,61.1883,4.66964E-05,8.11587,96.062,0,13259,994.0605
"2018-03-10 04:00:00",1039,1.41375,228.2269,64.29001,3.396044E-05,8.1785,96.578,0,12295,994.0605
"2018-03-10 05:00:00",1040,1.435833,228.4789,64.01302,4.952643E-05,8.037033,96.306,0,13580,994.0605
"2018-03-10 06:00:00",1041,1.658542,240.8276,50.53584,0.0007513826,7.726741,97.17,0,14266,994.4107
"2018-03-10 07:00:00",1042,1.185,234.8355,66.15025,0.06140355,8.125837,90.978,0,15258,998.2634
"2018-03-10 08:00:00",1043,1.99875,228.4141,51.90001,0.2225945,9.742566,87.363,0,14959,998.4385
"2018-03-10 09:00:00",1044,1.37875,220.6385,58.72454,0.1273292,9.058771,91.736,0,11672,998.4385
"2018-03-10 10:00:00",1045,1.061667,225.9149,59.56538,0.3123918,9.734129,70.078,0,18703,1035.827
"2018-03-10 11:00:00",1046,1.024166,234.7533,61.71149,0.6483077,13.06035,55.242,0,23948,1047.639
"2018-03-10 12:00:00",1047,1.727917,239.3249,52.1616,0.577113,13.46121,58.056,0,25130,1042.211
"2018-03-10 13:00:00",1048,2.180834,224.9406,53.8043,0.6768942,14.041,53.445,0,25219,1020.499
"2018-03-10 14:00:00",1049,2.431875,237.3458,51.54925,0.6013519,13.86059,50.607,0,25056,1007.192
"2018-03-10 15:00:00",1050,1.937291,244.2879,50.28781,0.3006782,13.64869,60.508,0,21609,1003.165
"2018-03-10 16:00:00",1051,2.249792,235.5184,45.82889,0.1604276,12.83787,60.144,0,23132,999.4883
"2018-03-10 17:00:00",1052,2.093126,233.2871,42.91663,0.1845072,13.27002,62.513,0,24176,999.4883
"2018-03-10 18:00:00",1053,1.644791,259.5347,38.2569,0.0288091,11.43041,73.488,0,25586,994.0605
"2018-03-10 19:00:00",1054,1.464375,272.4343,47.41401,6.648804E-05,9.91202,81.016,0,25595,994.0605
"2018-03-10 20:00:00",1055,2.31,293.3081,39.07317,4.528103E-05,9.274054,87.824,0,16387,994.0605
"2018-03-10 21:00:00",1056,2.439999,293.5129,25.9762,3.962139E-05,8.950774,88.58,0,15949,994.0605
"2018-03-10 22:00:00",1057,0.5997914,250.1578,20.34731,3.39611E-05,8.703603,79.896,0,23441,994.0605
"2018-03-10 23:00:00",1058,1.111458,280.5477,30.95101,4.528083E-05,8.502004,88.922,0,18921,994.0605
"2018-03-11 00:00:00",1059,1.364166,286.6171,43.40435,3.537351E-05,7.801929,88.844,0,23054,994.0605
"2018-03-11 01:00:00",1060,2.104167,292.2787,36.3667,3.820302E-05,7.559275,93.402,0,20109,994.0605
"2018-03-11 02:00:00",1061,2.576041,290.3259,32.67993,4.952244E-05,7.291375,97.376,0,11539,994.0605
"2018-03-11 03:00:00",1062,2.985002,292.2478,28.82681,2.829833E-05,7.144083,95.52,0,18930,994.0605
"2018-03-11 04:00:00",1063,2.882292,291.4158,34.63972,9.904548E-06,7.18217,95.142,0,19703,994.0605
"2018-03-11 05:00:00",1064,2.519999,290.6976,40.01508,4.244729E-06,7.169237,97.191,0,13445,994.0605
"2018-03-11 06:00:00",1065,1.480208,305.2919,28.92889,0.001542331,6.823933,95.8,0,18643,994.761
"2018-03-11 07:00:00",1066,0.7031248,287.1544,26.11352,0.08853061,8.292754,85.312,0,18497,1002.116
"2018-03-11 08:00:00",1067,0.7202082,278.143,26.56803,0.2516027,10.89723,79.289,0,15508,1011.923
"2018-03-11 09:00:00",1068,1.162292,272.1104,38.06771,0.4102489,11.40682,74.496,0,22843,1023.651
"2018-03-11 10:00:00",1069,1.409167,243.9925,43.76302,0.6436744,13.3449,77.414,0,19637,1031.53
"2018-03-11 11:00:00",1070,2.787709,149.6614,49.33118,0.7333828,12.44602,73.863,0,20280,1013.671
"2018-03-11 12:00:00",1071,2.372709,162.1807,61.30473,0.8020741,13.48725,76.376,0,17830,1040.284
"2018-03-11 13:00:00",1072,2.344792,177.7863,55.73802,0.7211601,14.68279,72.798,0,19494,1007.19
"2018-03-11 14:00:00",1073,2.196251,184.4004,63.90765,0.40243,14.35643,69.72,0,19553,1007.542
"2018-03-11 15:00:00",1074,2.514167,203.7371,53.99639,0.5422174,15.0413,61.951,0,19557,1019.798
"2018-03-11 16:00:00",1075,2.242292,231.0421,51.25235,0.4098167,15.66597,59.87,0,18943,1010.168
"2018-03-11 17:00:00",1076,2.043125,235.0993,43.3326,0.2090858,15.01779,65.367,0,17629,997.037
"2018-03-11 18:00:00",1077,1.895833,230.7822,36.56624,0.01784956,12.85227,83.691,0,15516,994.0605
"2018-03-11 19:00:00",1078,1.295417,282.1896,45.35379,5.092254E-05,11.19726,90.098,0,12638,994.0605
"2018-03-11 20:00:00",1079,1.07,290.7142,36.23855,1.273264E-05,10.52557,88.602,0,14668,994.0605
"2018-03-11 21:00:00",1080,0.6608331,293.0255,30.94689,1.273524E-05,10.13494,92.388,0,12798,994.0605
"2018-03-11 22:00:00",1081,0.7658328,293.2152,18.5872,1.132039E-05,9.693562,91.422,0,13978,994.0605
"2018-03-11 23:00:00",1082,0.8010417,290.9658,27.32284,4.24516E-06,9.766116,89.84,0,13659,994.0605
"2018-03-12 00:00:00",1083,1.045417,293.449,26.19712,9.9053E-06,9.48987,92.035,0,13817,994.0605
"2018-03-12 01:00:00",1084,1.205417,290.899,23.69944,2.122527E-05,9.217299,90.168,0,14113,994.0605
"2018-03-12 02:00:00",1085,1.440417,292.4227,17.78806,3.11303E-05,8.968037,90.273,0,14236,994.0605
"2018-03-12 03:00:00",1086,1.163333,293.3543,14.95177,2.122447E-05,8.745462,89.73,0,14599,994.0605
"2018-03-12 04:00:00",1087,1.048959,296.5128,15.77611,1.556413E-05,8.50772,88.962,0,16207,994.0605
"2018-03-12 05:00:00",1088,0.6991661,271.5812,20.89824,1.556414E-05,8.647999,87.197,0,15036,994.0605
"2018-03-12 06:00:00",1089,0.7012499,244.9925,17.04638,0.00184223,8.84352,87.656,0,15947,994.761
"2018-03-12 07:00:00",1090,0.3679164,242.8875,16.44913,0.08745265,10.43302,74.254,0,16570,1002.642
"2018-03-12 08:00:00",1091,0.7418748,220.4862,42.03671,0.2645718,12.9262,69.246,0,17634,1012.621
"2018-03-12 09:00:00",1092,2.1325,144.9045,35.93831,0.4536856,12.13529,78.878,0,15329,1021.9
"2018-03-12 10:00:00",1093,2.313542,156.4598,49.39054,0.6179433,12.84678,69.3,0,18783,1029.779
"2018-03-12 11:00:00",1094,1.945626,156.0777,49.05109,0.7470436,14.22653,60.38,0,20435,1034.681
"2018-03-12 12:00:00",1095,2.322083,146.9262,48.60866,0.8117241,15.07502,63.56,0,20259,1036.077
"2018-03-12 13:00:00",1096,2.689792,151.1223,47.39828,0.8101594,15.46803,60.832,0,19737,1034.588
"2018-03-12 14:00:00",1097,2.252083,149.4816,47.33123,0.7413376,16.48696,41.459,0,26542,1029.423
"2018-03-12 15:00:00",1098,2.526042,162.762,58.2874,0.6103719,16.88832,44.546,0,25437,1021.195
"2018-03-12 16:00:00",1099,1.777917,209.1494,67.79417,0.4362777,17.6085,37.621,0,24584,1011.392
"2018-03-12 17:00:00",1100,2.13,233.4554,48.01075,0.2283248,16.92205,56.816,0,21263,1000.013
"2018-03-12 18:00:00",1101,1.638958,238.205,60.01487,0.03673352,14.53611,76.443,0,14770,994.0605
"2018-03-12 19:00:00",1102,1.461667,246.0503,34.44366,4.24346E-05,12.42243,87.166,0,10570,994.0605
"2018-03-12 20:00:00",1103,0.7645833,268.2126,31.48632,7.072949E-06,11.23017,89.85,0,10491,994.0605
"2018-03-12 21:00:00",1104,0.9506252,222.5947,30.64459,7.074767E-06,10.83949,87.488,0,11525,994.0605
"2018-03-12 22:00:00",1105,0.906875,229.7671,43.80608,4.245037E-06,10.71527,89.926,0,10073,994.0605
"2018-03-12 23:00:00",1106,1.085417,217.7778,43.21113,2.122554E-05,10.31957,92.453,0,7898,994.0605
"2018-03-13 00:00:00",1107,1.0225,213.6248,30.33504,9.905189E-06,9.967058,94.439,0,6976,994.0605
"2018-03-13 01:00:00",1108,1.349375,222.1416,41.51311,0,9.512624,96.234,0,5987,994.0605
"2018-03-13 02:00:00",1109,1.554167,211.4392,21.24895,1.414992E-06,9.425058,93.042,0,10268,994.0605
"2018-03-13 03:00:00",1110,1.121459,206.1755,31.60058,1.415001E-06,9.08737,86.262,0,15882,994.0605
"2018-03-13 04:00:00",1111,0.9508331,225.8868,40.03351,9.904605E-06,8.812428,81.266,0,21496,994.0605
"2018-03-13 05:00:00",1112,0.8320834,203.1411,29.82026,1.980932E-05,8.592908,78.184,0,23348,994.0605
"2018-03-13 06:00:00",1113,1.156666,212.5565,33,0.003783753,8.382234,87.818,0,15224,995.6367
"2018-03-13 07:00:00",1114,0.8558334,209.8595,56.0092,0.08905176,9.788067,71.164,0,23191,1002.029
"2018-03-13 08:00:00",1115,1.051042,223.2494,62.65405,0.2674232,11.908,65.957,0,21490,1013.587
"2018-03-13 09:00:00",1116,1.039583,150.6144,45.8899,0.4260579,13.14676,53.332,0,22292,1016.122
"2018-03-13 10:00:00",1117,1.080833,127.6714,52.39442,0.5972615,15.32108,48.13,0,25802,1031.439
"2018-03-13 11:00:00",1118,2.01875,166.0504,52.24933,0.746013,15.75452,52.266,0,23836,1035.026
"2018-03-13 12:00:00",1119,2.270626,159.5305,58.90979,0.8218439,16.67219,51.62,0,22152,1036.951
"2018-03-13 13:00:00",1120,2.072292,214.8171,58.10728,0.7886137,18.26075,31.352,0,23216,1038.877
"2018-03-13 14:00:00",1121,2.229167,238.2329,56.04882,0.7213886,18.82788,43.96,0,23061,1029.246
"2018-03-13 15:00:00",1122,2.420208,236.8748,44.9234,0.5913615,18.34989,44.797,0,23297,1018.219
"2018-03-13 16:00:00",1123,2.230208,235.9066,51.8145,0.4166732,18.42468,43.98,0,24366,1011.917
"2018-03-13 17:00:00",1124,2.097917,225.4363,52.06407,0.2404464,18.01521,45.722,0,23964,1000.888
"2018-03-13 18:00:00",1125,1.374375,227.1992,47.44996,0.04411866,16.19229,60.017,0,19129,994.0605
"2018-03-13 19:00:00",1126,1.22375,236.006,42.49776,4.101583E-05,14.02482,67.035,0,20590,994.0605
"2018-03-13 20:00:00",1127,1.207291,212.4171,34.11161,8.487084E-06,13.21201,71.14,0,18568,994.0605
"2018-03-13 21:00:00",1128,0.8841658,238.0083,17.20906,9.901576E-06,12.86711,61.586,0,21230,994.0605
"2018-03-13 22:00:00",1129,1.750833,208.1342,18.38824,2.404661E-05,13.6446,25.865,0,31198,994.0605
"2018-03-13 23:00:00",1130,1.787292,215.5572,22.44835,2.404669E-05,13.47955,46.606,0,25161,994.0605
"2018-03-14 00:00:00",1131,2.014375,213.5829,19.8849,2.829022E-05,12.75389,41.556,0,28161,994.0605
"2018-03-14 01:00:00",1132,1.692291,216.9146,34.55785,3.96069E-05,12.36685,59.128,0,23344,994.0605
"2018-03-14 02:00:00",1133,1.686875,220.4717,18.26398,2.405076E-05,12.03042,45.337,0,28195,994.0605
"2018-03-14 03:00:00",1134,1.443749,226.7457,36.21318,4.102872E-05,12.14686,50.636,0,26532,994.0605
"2018-03-14 04:00:00",1135,1.996875,203.401,30.01707,4.668795E-05,12.06811,49.66,0,27186,994.0605
"2018-03-14 05:00:00",1136,1.719584,220.3369,44.16628,3.112232E-05,12.00415,62.607,0,23223,994.0605
"2018-03-14 06:00:00",1137,1.40375,205.0466,26.61188,0.002098195,11.57178,61.308,0,23855,994.9361
"2018-03-14 07:00:00",1138,1.042291,221.713,35.07313,0.08123697,12.43578,60.434,0,20859,1002.116
"2018-03-14 08:00:00",1139,0.878125,225.2349,66.64474,0.2558856,14.68026,56.841,0,19655,1012.095
"2018-03-14 09:00:00",1140,1.631875,161.8824,52.86134,0.4459733,15.56556,42.051,0,28588,1021.722
"2018-03-14 10:00:00",1141,2.051875,150.9498,53.194,0.6188036,16.24782,35.937,0,32251,1029.423
"2018-03-14 11:00:00",1142,2.410207,147.2973,47.77109,0.7433141,17.32184,39.167,0,29208,1034.5
"2018-03-14 12:00:00",1143,2.682083,163.3094,59.45977,0.8087586,18.27134,37.748,0,29169,1036.076
"2018-03-14 13:00:00",1144,2.805208,174.6563,64.73492,0.8045856,18.85041,38.169,0,23973,1034.149
"2018-03-14 14:00:00",1145,3.068334,174.8708,60.72338,0.7336971,19.1701,36.546,0,26171,1028.897
"2018-03-14 15:00:00",1146,2.81125,235.0476,72.203,0.6014096,19.88296,37.248,0,25319,1020.669
"2018-03-14 16:00:00",1147,3.262708,236.3713,57.37288,0.4282355,19.61254,38.843,0,24351,1010.867
"2018-03-14 17:00:00",1148,2.919167,233.6127,53.37374,0.225282,18.8693,42.63,0,22720,1000.188
"2018-03-14 18:00:00",1149,2.129584,230.081,52.44448,0.04259156,16.97801,50.293,0,22165,994.0605
"2018-03-14 19:00:00",1150,1.66125,230.2365,26.25606,4.666782E-05,14.85987,60.275,0,19475,994.0605
"2018-03-14 20:00:00",1151,1.873333,234.9363,26.0278,1.414511E-05,13.81641,62.664,0,20262,994.0605
"2018-03-14 21:00:00",1152,1.863542,208.5382,47.92503,2.404674E-05,13.3607,58.662,0,21360,994.0605
"2018-03-14 22:00:00",1153,1.859375,173.4918,58.21304,2.970476E-05,12.61555,70.73,0,19777,994.0605
"2018-03-14 23:00:00",1154,1.591251,175.7656,58.95795,2.829045E-05,12.00543,59.958,0,23339,994.0605
"2018-03-15 00:00:00",1155,2.113749,218.6255,53.59849,2.970689E-05,12.64905,54.767,0,23901,994.0605
"2018-03-15 01:00:00",1156,1.989791,217.8423,44.64533,3.819266E-05,12.71166,49.115,0,25767,994.0605
"2018-03-15 02:00:00",1157,1.277708,177.5872,42.8065,3.961031E-05,12.09392,43.577,0,27181,994.0605
"2018-03-15 03:00:00",1158,0.541666,182.3929,30.75003,5.376781E-05,10.96137,55.183,0,24669,994.0605
"2018-03-15 04:00:00",1159,0.5429165,199.058,25.7094,6.084689E-05,10.0502,62.771,0,23410,994.0605
"2018-03-15 05:00:00",1160,0.6970831,166.735,25.01122,6.509085E-05,10.05464,44.5,0,27410,994.0605
"2018-03-15 06:00:00",1161,0.7422917,172.4007,24.36664,0.004161589,10.4949,38.291,0,29191,995.4614
"2018-03-15 07:00:00",1162,0.5068746,180.7997,32.48443,0.06573933,11.44516,31.255,0,29554,1002.817
"2018-03-15 08:00:00",1163,1.081458,200.7515,65.08628,0.2680741,14.13145,37.046,0,26471,1012.795
"2018-03-15 09:00:00",1164,2.281042,147.7325,46.5261,0.4633817,14.37967,31.59,0,27850,1022.425
"2018-03-15 10:00:00",1165,2.731041,153.2584,54.13948,0.6160224,15.39485,30.427,0,29426,1029.778
"2018-03-15 11:00:00",1166,2.764793,202.1412,60.93193,0.7461033,16.47334,25.505,0,30245,1038.176
"2018-03-15 12:00:00",1167,2.508751,205.3602,67.32375,0.7471035,16.66764,36.107,0,24913,1036.076
"2018-03-15 13:00:00",1168,2.871458,216.0554,66.34545,0.7638265,17.14524,38.704,0,22501,1025.747
"2018-03-15 14:00:00",1169,2.408332,233.8102,65.03567,0.4029506,16.5516,42.693,0,23043,1014.193
"2018-03-15 15:00:00",1170,2.686667,240.2513,61.05388,0.4084276,16.67179,49.74,0,21888,1008.941
"2018-03-15 16:00:00",1171,2.366042,238.3072,64.93913,0.2106354,15.47517,53.4,0,20711,1001.064
"2018-03-15 17:00:00",1172,1.992083,216.1931,58.34619,0.1395608,14.95361,60.734,0,19601,997.9124
"2018-03-15 18:00:00",1173,2.078959,169.6908,59.81429,0.02066221,13.58934,67.51,0,18963,994.0605
"2018-03-15 19:00:00",1174,2.182292,177.7153,56.73815,4.38498E-05,12.82187,71.978,0,18885,994.0605
"2018-03-15 20:00:00",1175,1.4125,180.1492,62.70905,4.243545E-06,12.36576,73.634,0,18173,994.0605
"2018-03-15 21:00:00",1176,0.9554166,166.7522,45.48642,5.658076E-06,11.82688,73.285,0,19153,994.0605
"2018-03-15 22:00:00",1177,0.9108331,199.5666,33.65294,2.829523E-05,11.32477,66.912,0,21578,994.0605
"2018-03-15 23:00:00",1178,0.5712498,179.1417,32.595,2.263975E-05,10.92263,66.804,0,21573,994.0605
"2018-03-16 00:00:00",1179,0.6639575,183.2818,49.58498,4.952617E-05,10.5762,73.222,0,20316,994.0605
"2018-03-16 01:00:00",1180,0.342292,152.6152,7.865722,4.245135E-05,9.638362,81.668,0,16767,994.0605
"2018-03-16 02:00:00",1181,0.9368746,155.6277,31.34854,2.688589E-05,9.516437,83.707,0,16576,994.0605
"2018-03-16 03:00:00",1182,0.873125,226.9331,19.6348,3.395994E-05,8.933175,67.695,0,23397,994.0605
"2018-03-16 04:00:00",1183,1.657917,243.4892,30.1256,4.103357E-05,8.595925,75.859,0,22103,994.0605
"2018-03-16 05:00:00",1184,1.159791,216.2072,39.06239,3.961862E-05,7.855904,76.531,0,24934,994.0605
"2018-03-16 06:00:00",1185,0.8520829,216.8451,34.59943,0.004318292,7.467996,88.934,0,20273,995.4614
"2018-03-16 07:00:00",1186,1.234792,221.4942,64.80077,0.05525061,8.17512,91.105,0,13574,998.6137
"2018-03-16 08:00:00",1187,2.467917,231.1053,59.23425,0.1624048,8.949187,83.697,0,19845,1012.974
"2018-03-16 09:00:00",1188,2.713334,229.3302,55.71195,0.3883235,10.61718,74.964,0,21920,1004.48
"2018-03-16 10:00:00",1189,2.846876,228.3947,54.0846,0.5586764,11.65504,69.894,0,23819,1037.133
"2018-03-16 11:00:00",1190,3.015207,232.4632,57.25867,0.5790673,12.48685,68.436,0,21458,1052.189
"2018-03-16 12:00:00",1191,2.883958,225.7528,64.09698,0.4789822,12.77012,68.246,0,21875,1010.694
"2018-03-16 13:00:00",1192,3.081459,226.7651,70.25884,0.615611,13.57098,62.205,0,22202,1016.122
"2018-03-16 14:00:00",1193,2.862292,228.6163,65.32897,0.4581002,13.81777,61.457,0,23394,1038.533
"2018-03-16 15:00:00",1194,3.030624,221.2978,62.29428,0.4173869,14.05867,61.944,0,22305,1013.408
"2018-03-16 16:00:00",1195,2.814167,238.7448,53.71821,0.3652189,14.28213,58.054,0,22741,999.6634
